market_id,city,state_name,state_code,latitude,longitude,year,population,home_value,population_growth_1yr_pct,population_growth_5yr_pct,home_value_growth_1yr_pct,home_value_cagr_3yr_pct,home_value_cagr_5yr_pct,permitted_units,permits_per_1000_population,permit_growth_1yr_pct,homes_sold,homes_sold_growth_1yr_pct,avg_inventory,inventory_growth_1yr_pct,avg_months_of_supply,avg_sale_to_list_pct,activity_months,growth_score,demand_score,supply_score,baseline_score,growth_heavy_score,demand_heavy_score,supply_light_score,avg_scenario_score,baseline_rank,growth_heavy_rank,demand_heavy_rank,supply_light_rank,avg_rank,rank_range,rank_stddev,national_baseline_rank,national_robust_rank,state_baseline_rank,state_robust_rank,created_at
US-3468460,Somerville,New Jersey,NJ,,,2025,14665,544227.09,2.24,18.68,3.06,7.88,8.01,5,0.34,-64.29,332.0,3.43,16.08,5.46,1.8,102.59,12,89.31,79.52,79.13,83.34,84.85,82.4,83.89,83.62,2,1,4,1,2.0,3,1.22,2,1,2,1,2026-09-19 22:18:21.483951+00:00
US-3482120,Woodbury,New Jersey,NJ,,,2025,10130,331899.88,0.18,1.78,4.72,6.85,9.67,0,0.0,,419.0,25.83,26.58,-0.31,2.33,101.13,12,74.11,88.22,93.73,83.96,81.29,84.82,82.43,83.12,1,4,1,3,2.25,3,1.3,1,2,1,2,2026-09-19 22:18:21.483951+00:00
US-3479040,Westfield,New Jersey,NJ,,,2025,32595,1242304.02,0.92,5.52,5.53,7.22,7.87,4,0.12,-76.47,1026.0,2.19,31.75,-14.96,1.24,107.02,12,78.98,80.13,93.49,83.01,81.5,81.79,80.95,81.82,3,3,7,7,5.0,4,2.0,3,3,3,3,2026-09-19 22:18:21.483951+00:00
US-3473020,Tinton Falls,New Jersey,NJ,,,2025,19539,626558.45,0.52,2.28,3.09,5.92,8.65,69,3.53,-13.75,884.0,19.95,28.17,-14.65,1.17,101.13,12,74.87,94.51,62.93,78.76,78.97,83.88,82.51,81.03,9,12,2,2,6.25,10,4.38,9,4,4,4,2026-09-19 22:18:21.483951+00:00
US-3423910,Florham Park,New Jersey,NJ,,,2025,14456,990591.32,0.27,14.76,7.34,7.62,7.13,54,3.74,-15.63,350.0,7.36,12.5,-23.47,1.42,104.49,12,80.41,87.62,61.98,78.33,79.81,81.61,81.81,80.39,12,9,8,4,8.25,8,2.86,12,5,5,5,2026-09-19 22:18:21.483951+00:00
US-1760352,Plano,Illinois,IL,,,2025,12677,304205.79,0.11,6.48,4.59,6.19,8.21,4,0.32,100.0,443.0,8.58,25.17,5.59,2.15,100.07,12,82.72,79.17,79.56,80.69,81.18,80.29,80.81,80.74,6,5,14,9,8.5,9,3.5,6,6,1,1,2026-09-19 22:18:21.483951+00:00
US-3471430,Summit,New Jersey,NJ,,,2025,23314,1317004.16,0.18,3.05,8.77,6.98,7.59,23,0.99,-4.17,742.0,24.92,24.08,15.14,1.28,108.35,12,71.08,96.52,62.46,77.83,77.42,83.78,81.67,80.17,16,16,3,5,10.0,13,6.04,16,7,6,6,2026-09-19 22:18:21.483951+00:00
US-0947290,Middletown,Connecticut,CT,,,2025,48439,354493.97,-0.02,3.16,4.27,7.75,8.95,17,0.35,-15.0,1572.0,10.63,85.5,21.56,2.02,102.45,12,78.64,86.59,65.62,78.17,79.07,81.06,80.92,79.8,13,11,10,8,10.5,5,1.8,13,8,3,1,2026-09-19 22:18:21.483951+00:00
US-0950370,New Britain,Connecticut,CT,,,2025,76286,296331.84,0.81,4.59,4.06,8.11,10.08,4,0.05,-98.37,1690.0,0.66,89.67,-3.58,1.95,103.39,12,82.32,73.99,90.95,81.56,81.12,79.03,79.44,80.29,4,6,21,12,10.75,17,6.61,4,9,1,2,2026-09-19 22:18:21.483951+00:00
US-4221648,Easton,Pennsylvania,PA,,,2025,30402,372800.42,0.01,8.32,2.24,4.59,7.49,0,0.0,-100.0,815.0,13.35,44.67,49.72,2.02,100.56,12,79.72,86.18,63.35,77.89,79.21,80.82,80.99,79.73,15,10,13,6,11.0,9,3.39,15,10,4,1,2026-09-19 22:18:21.483951+00:00
US-4223584,Emmaus,Pennsylvania,PA,,,2025,12514,384739.72,2.34,7.56,3.51,4.95,6.88,0,0.0,-100.0,386.0,3.76,10.25,-3.15,1.0,101.55,12,72.17,82.09,95.07,81.37,78.58,81.06,78.92,79.98,5,13,11,18,11.75,13,4.66,5,11,1,2,2026-09-19 22:18:21.483951+00:00
US-0908420,Bristol,Connecticut,CT,,,2025,62341,338446.66,0.35,2.63,3.85,8.44,9.66,46,0.74,24.32,2286.0,6.13,111.25,10.24,1.78,103.28,12,77.35,83.49,69.78,77.61,78.06,79.59,79.35,78.65,18,15,19,13,16.25,6,2.38,18,12,4,3,2026-09-19 22:18:21.483951+00:00
US-2046000,Merriam,Kansas,KS,,,2025,11509,321223.03,-0.02,3.77,2.96,4.62,6.76,3,0.26,200.0,419.0,13.24,10.83,-6.47,1.0,100.94,12,63.68,91.2,86.64,79.05,75.38,82.26,78.36,78.77,8,35,5,20,17.0,30,11.81,8,13,1,1,2026-09-19 22:18:21.483951+00:00
US-4248376,Mechanicsburg,Pennsylvania,PA,,,2025,10037,403769.73,0.81,8.11,3.53,4.12,7.04,11,1.1,-73.81,500.0,11.11,25.0,2.74,1.97,100.68,12,74.8,85.16,71.41,77.58,77.4,79.99,79.12,78.52,19,17,17,16,17.25,3,1.09,19,14,5,3,2026-09-19 22:18:21.483951+00:00
US-3404180,Beachwood,New Jersey,NJ,,,2025,11340,457047.54,0.55,4.25,2.89,6.98,10.07,6,0.53,-66.67,388.0,10.23,17.5,22.81,1.66,99.55,12,81.43,80.69,62.18,76.36,78.32,78.13,79.17,77.99,25,14,27,14,20.0,13,6.04,25,15,8,7,2026-09-19 22:18:21.483951+00:00
US-4480780,Woonsocket,Rhode Island,RI,,,2025,44580,386097.98,0.38,3.29,-0.24,5.63,8.25,28,0.63,7.69,1252.0,22.99,68.83,42.66,2.05,101.04,12,76.11,90.58,50.27,74.72,76.58,80.19,80.04,77.88,34,21,16,10,20.25,24,8.84,34,16,1,1,2026-09-19 22:18:21.483951+00:00
US-2525485,Gardner,Massachusetts,MA,,,2025,21483,372048.66,-0.15,1.29,1.42,6.25,8.63,9,0.42,28.57,690.0,4.7,27.75,-1.19,1.51,101.26,12,70.46,83.15,81.81,77.74,75.97,79.14,77.31,77.54,17,24,20,26,21.75,9,3.49,17,17,1,1,2026-09-19 22:18:21.483951+00:00
US-3404750,Bellmawr,New Jersey,NJ,,,2025,11874,316245.77,0.32,1.52,2.18,6.91,9.38,8,0.67,-27.27,370.0,4.52,14.75,4.12,1.45,101.36,12,72.98,83.04,75.63,77.16,76.39,78.91,77.77,77.56,21,22,22,23,22.0,2,0.71,21,18,7,8,2026-09-19 22:18:21.483951+00:00
US-4252584,Nanticoke,Pennsylvania,PA,,,2025,10712,166405.99,0.16,1.0,5.93,7.78,9.8,0,0.0,,390.0,22.26,19.75,-14.44,1.88,98.33,12,70.5,76.81,100.0,80.08,76.82,78.39,76.29,77.89,7,20,24,41,23.0,34,12.14,7,19,2,4,2026-09-19 22:18:21.483951+00:00
US-5340840,Lynnwood,Washington,WA,,,2025,42132,776936.48,1.65,9.3,-1.31,2.78,7.04,79,1.88,-85.23,1030.0,14.06,38.17,23.78,1.35,100.51,12,76.14,90.56,47.87,74.12,76.23,79.83,79.8,77.5,41,23,18,11,23.25,30,11.1,41,20,1,1,2026-09-19 22:18:21.483951+00:00
US-4223016,Elizabethtown,Pennsylvania,PA,,,2025,11961,357797.36,0.07,2.63,4.03,4.96,6.9,11,0.92,-47.62,415.0,19.25,8.83,3.92,0.79,102.23,12,62.55,95.52,72.4,76.55,73.92,82.16,78.37,77.75,23,47,6,19,23.75,41,14.82,23,21,6,5,2026-09-19 22:18:21.483951+00:00
US-0934180,Groton,Connecticut,CT,,,2025,10160,427972.93,-0.03,8.49,3.49,6.62,8.7,2,0.2,-66.67,235.0,-2.08,12.75,6.25,2.07,100.99,12,87.44,67.0,81.17,78.72,80.36,75.26,77.61,77.99,10,7,60,25,25.5,53,21.05,10,22,2,4,2026-09-19 22:18:21.483951+00:00
US-4700540,Alcoa,Tennessee,TN,,,2025,13689,315530.36,0.84,24.59,0.2,4.83,9.36,17,1.24,-79.27,500.0,25.94,38.0,10.68,2.89,98.06,12,95.03,66.12,64.15,77.19,81.72,74.5,78.93,78.09,20,2,70,17,27.25,68,25.61,20,23,1,1,2026-09-19 22:18:21.483951+00:00
US-3414260,Collingswood,New Jersey,NJ,,,2025,14386,450753.11,0.32,1.52,6.1,8.38,9.43,1,0.07,,476.0,6.97,25.92,21.96,2.02,101.52,12,72.99,82.56,71.59,75.99,75.65,78.04,77.16,76.71,27,29,28,31,28.75,4,1.48,27,24,10,9,2026-09-19 22:18:21.483951+00:00
US-1701595,Antioch,Illinois,IL,,,2025,15000,346029.87,-0.2,2.67,4.79,5.83,7.9,4,0.27,100.0,690.0,21.27,41.33,11.21,2.43,99.77,12,72.22,81.85,75.61,76.44,75.62,78.02,76.89,76.74,24,31,29,35,29.75,11,3.96,24,25,2,2,2026-09-19 22:18:21.483951+00:00
US-1634390,Hailey,Idaho,ID,,,2025,10053,864866.11,-0.92,9.28,12.49,7.7,11.91,25,2.49,8.7,373.0,28.18,30.33,-20.52,3.03,98.65,12,89.38,68.53,68.42,76.84,79.98,74.77,77.9,77.37,22,8,67,22,29.75,59,22.25,22,26,1,1,2026-09-19 22:18:21.483951+00:00
US-1743770,Lindenhurst,Illinois,IL,,,2025,14810,352635.54,2.21,3.02,3.61,5.63,7.96,33,2.23,-75.0,753.0,33.27,50.25,-10.67,2.44,99.91,12,73.58,82.93,67.57,75.35,75.48,77.82,77.19,76.46,29,33,31,29,30.5,4,1.66,29,27,3,3,2026-09-19 22:18:21.483951+00:00
US-4286880,Wyomissing,Pennsylvania,PA,,,2025,11285,379316.38,0.16,1.66,1.28,4.36,6.84,0,0.0,,401.0,15.56,11.5,-6.76,1.02,100.11,12,57.97,89.49,96.46,78.62,73.2,81.08,76.0,77.23,11,60,9,45,31.25,51,21.91,11,28,3,6,2026-09-19 22:18:21.483951+00:00
US-3463000,Ridgewood,New Jersey,NJ,,,2025,26527,1180753.16,-0.1,2.45,7.0,8.67,8.28,20,0.75,25.0,717.0,11.34,49.75,12.22,2.59,110.07,12,73.89,81.66,67.81,75.09,75.31,77.25,76.78,76.11,31,37,36,37,35.25,6,2.49,31,29,11,10,2026-09-19 22:18:21.483951+00:00
US-2927190,Gladstone,Missouri,MO,,,2025,27497,267101.11,-0.04,1.47,1.8,3.97,7.02,0,0.0,-100.0,1306.0,10.87,46.5,-0.53,1.36,100.5,12,59.24,88.06,93.86,77.98,73.08,80.28,75.67,76.75,14,62,15,50,35.25,48,21.18,14,30,1,1,2026-09-19 22:18:21.483951+00:00
US-1752584,New Lenox,Illinois,IL,,,2025,28893,448932.41,1.4,5.99,4.91,8.07,8.27,99,3.43,-46.49,1045.0,17.15,79.17,-2.06,2.9,99.78,12,82.6,76.0,58.33,74.22,76.98,75.33,77.2,75.93,39,19,59,28,36.25,40,14.92,39,31,7,4,2026-09-19 22:18:21.483951+00:00
US-3445690,Metuchen,New Jersey,NJ,,,2025,15363,683457.62,0.32,2.07,3.84,9.11,8.5,6,0.39,-97.96,404.0,3.32,25.08,0.67,2.29,105.23,12,73.55,75.34,81.27,76.1,75.24,75.69,75.13,75.54,26,38,53,54,42.75,28,11.56,26,32,9,11,2026-09-19 22:18:21.483951+00:00
US-0949880,Naugatuck,Connecticut,CT,,,2025,32230,346282.9,0.41,2.33,6.27,7.6,10.18,22,0.68,-8.33,1082.0,5.05,76.08,6.04,2.58,101.91,12,76.33,74.86,74.06,75.25,75.55,75.18,75.44,75.36,30,32,61,51,43.5,31,13.01,30,33,5,5,2026-09-19 22:18:21.483951+00:00
US-1047030,Middletown,Delaware,DE,,,2025,25798,528017.77,0.97,10.35,3.64,3.32,6.98,31,1.2,-71.03,826.0,12.53,46.75,6.65,2.15,99.25,12,76.4,77.16,67.68,74.49,75.32,75.51,75.87,75.3,38,36,56,49,44.75,20,8.17,38,34,1,1,2026-09-19 22:18:21.483951+00:00
US-4419180,Cranston,Rhode Island,RI,,,2025,84647,452713.12,0.4,2.24,1.21,5.28,7.9,59,0.7,15.69,2560.0,7.65,122.17,17.94,1.74,101.07,12,70.64,83.99,63.96,73.64,73.64,76.98,75.98,75.06,44,53,39,46,45.5,14,5.02,44,35,2,2,2026-09-19 22:18:21.483951+00:00
US-5302585,Arlington,Washington,WA,,,2025,22031,662104.39,0.63,9.85,1.84,3.55,6.75,74,3.36,-38.33,693.0,7.78,27.25,-1.8,1.43,100.09,12,72.89,83.59,58.43,73.02,73.93,76.61,76.26,74.96,55,46,42,42,46.25,13,5.31,55,36,2,2,2026-09-19 22:18:21.483951+00:00
US-3406790,Bound Brook,New Jersey,NJ,,,2025,13038,507709.2,3.73,9.07,-0.9,6.26,8.03,58,4.45,-7.94,223.0,14.95,13.75,50.0,2.38,103.07,12,84.63,86.19,22.64,69.68,75.8,76.19,79.13,75.2,101,26,46,15,47.0,86,33.1,101,37,21,12,2026-09-19 22:18:21.483951+00:00
US-4474300,Warwick,Rhode Island,RI,,,2025,84187,410498.03,0.92,1.6,2.51,6.07,8.4,119,1.41,-62.46,3409.0,13.86,156.67,31.84,1.68,101.3,12,71.07,90.25,46.49,71.64,73.14,77.93,77.24,74.99,72,61,30,27,47.5,45,19.42,72,38,3,3,2026-09-19 22:18:21.483951+00:00
US-3314200,Concord,New Hampshire,NH,,,2025,44597,449585.91,0.05,1.25,4.5,6.99,9.78,20,0.45,-63.64,1361.0,6.08,59.17,23.26,1.6,101.11,12,71.67,82.97,63.0,73.46,73.76,76.58,75.89,74.92,50,50,43,48,47.75,7,2.86,50,39,1,1,2026-09-19 22:18:21.483951+00:00
US-5538800,Kaukauna,Wisconsin,WI,,,2025,18517,306208.22,1.05,8.08,4.53,7.11,7.87,126,6.8,48.24,867.0,10.31,59.25,2.6,2.65,101.25,12,82.34,79.12,44.75,71.82,75.74,74.93,77.13,74.9,68,28,65,32,48.25,40,18.34,68,40,5,1,2026-09-19 22:18:21.483951+00:00
US-1712684,Chatham,Illinois,IL,,,2025,14579,299108.75,-0.09,1.07,7.78,7.12,7.85,25,1.71,,679.0,8.29,18.5,-29.52,1.03,100.45,12,65.16,85.56,73.96,74.5,72.6,77.7,75.22,75.01,37,71,33,53,48.5,38,14.99,37,41,6,5,2026-09-19 22:18:21.483951+00:00
US-3468550,South Amboy,New Jersey,NJ,,,2025,10403,519564.42,0.24,11.42,2.5,6.99,7.14,2,0.19,-71.43,318.0,11.58,32.5,14.71,3.93,101.72,12,79.02,71.04,74.21,75.03,75.9,73.91,74.95,74.95,33,25,79,59,49.0,54,21.4,33,42,12,13,2026-09-19 22:18:21.483951+00:00
US-1710906,Campton Hills,Illinois,IL,,,2025,10894,670059.32,-0.21,0.3,4.05,6.32,8.52,9,0.83,-30.77,419.0,25.45,29.0,-0.29,2.72,101.15,12,65.27,84.45,75.8,74.62,72.6,77.4,74.95,74.89,36,70,34,58,49.5,36,15.12,36,43,5,6,2026-09-19 22:18:21.483951+00:00
US-2382105,Westbrook,Maine,ME,,,2025,21565,451409.66,0.59,5.52,-0.67,3.52,7.3,163,7.56,75.27,922.0,25.78,50.67,14.93,2.06,101.64,12,74.25,91.66,33.5,70.16,73.36,77.71,78.01,74.81,93,57,32,21,50.75,72,27.66,93,44,2,1,2026-09-19 22:18:21.483951+00:00
US-4206088,Bethlehem,Pennsylvania,PA,,,2025,79644,350863.24,0.34,5.21,2.94,4.27,7.23,187,2.35,23.03,1981.0,4.04,58.75,-0.84,1.08,100.65,12,72.81,80.74,63.24,73.19,73.75,75.73,75.42,74.52,52,51,51,52,51.5,1,0.5,52,45,8,7,2026-09-19 22:18:21.483951+00:00
US-4254696,Northampton,Pennsylvania,PA,,,2025,10570,344994.58,0.02,1.98,1.95,4.41,7.36,4,0.38,,407.0,15.63,12.75,45.71,1.18,101.44,12,65.28,93.18,52.56,71.87,71.74,78.72,76.56,74.72,66,85,23,39,53.25,62,23.92,66,46,13,8,2026-09-19 22:18:21.483951+00:00
US-1745694,McHenry,Illinois,IL,,,2025,29217,305648.96,1.32,6.7,5.2,5.96,7.74,242,8.28,5.68,1347.0,12.44,79.58,7.79,2.24,100.37,12,80.09,82.9,38.36,70.64,74.67,75.38,77.18,74.47,87,42,58,30,54.25,57,21.36,87,47,13,7,2026-09-19 22:18:21.483951+00:00
US-4282704,West Chester,Pennsylvania,PA,,,2025,19591,647220.45,-0.19,4.95,3.24,5.04,6.88,1,0.05,-50.0,470.0,6.33,17.83,44.59,1.46,101.22,12,68.09,85.35,60.14,72.14,72.08,76.39,75.06,73.92,64,79,45,57,61.25,34,12.3,64,48,12,9,2026-09-19 22:18:21.483951+00:00
US-3956966,North Ridgeville,Ohio,OH,,,2025,37786,323912.56,0.94,6.63,4.92,4.62,7.15,102,2.7,-43.96,1671.0,9.86,67.0,26.81,1.49,100.21,12,74.39,86.21,40.27,70.0,72.82,75.77,76.3,73.72,94,66,50,40,62.5,54,20.41,94,49,2,1,2026-09-19 22:18:21.483951+00:00
US-0980000,Waterbury,Connecticut,CT,,,2025,115771,279936.1,0.23,1.66,3.25,9.15,13.41,43,0.37,186.67,3034.0,6.98,237.58,10.8,2.87,100.83,12,73.6,73.17,74.32,73.63,73.58,73.47,73.48,73.54,45,55,83,77,65.0,38,15.56,45,50,6,6,2026-09-19 22:18:21.483951+00:00
US-0952000,New Haven,Connecticut,CT,,,2025,138774,325695.85,0.64,7.31,4.23,6.15,8.4,629,4.53,20.73,2294.0,4.37,192.17,-10.65,3.13,101.51,12,84.85,68.57,56.65,72.11,75.74,71.67,74.71,73.56,65,27,108,61,65.25,81,28.76,65,51,10,7,2026-09-19 22:18:21.483951+00:00
US-3350260,Nashua,New Hampshire,NH,,,2025,92435,503392.46,0.56,1.36,3.54,6.28,8.29,62,0.67,-57.53,2787.0,4.93,100.75,29.17,1.32,101.6,12,69.45,84.04,56.34,71.28,71.86,75.51,74.71,73.34,76,82,55,62,68.75,27,10.76,76,52,2,2,2026-09-19 22:18:21.483951+00:00
US-2545000,New Bedford,Massachusetts,MA,,,2025,101834,433422.8,0.21,0.92,1.27,5.88,8.25,4,0.04,-42.86,1842.0,4.42,94.42,13.98,1.9,100.49,12,67.07,77.56,78.87,73.69,71.99,74.61,72.97,73.32,43,80,68,84,68.75,41,15.99,43,53,2,2,2026-09-19 22:18:21.483951+00:00
US-3428770,Haddonfield,New Jersey,NJ,,,2025,12740,824488.76,0.35,1.55,7.68,8.03,8.96,20,1.57,-33.33,441.0,8.35,19.17,41.98,1.63,104.19,12,72.86,86.84,40.54,69.67,72.2,75.7,75.92,73.37,102,78,52,47,69.75,55,22.03,102,54,22,14,2026-09-19 22:18:21.483951+00:00
US-0602924,Arvin,California,CA,,,2025,19820,300467.01,0.52,1.58,0.83,3.57,7.09,3,0.15,200.0,95.0,14.46,5.08,-6.15,2.27,99.74,12,60.64,80.47,89.04,74.68,70.85,75.81,72.4,73.43,35,106,49,92,70.5,71,29.35,35,55,1,1,2026-09-19 22:18:21.483951+00:00
US-3648890,Mount Kisco,New York,NY,,,2025,10757,670714.53,0.28,-1.45,8.25,7.4,7.08,1,0.09,-50.0,300.0,26.05,11.0,-37.74,1.42,101.86,12,46.32,96.33,94.34,75.83,68.52,81.03,73.63,74.75,28,167,12,75,70.5,155,60.33,28,56,1,1,2026-09-19 22:18:21.483951+00:00
US-1750218,Montgomery,Illinois,IL,,,2025,21978,325680.58,-0.05,7.52,3.2,5.32,7.12,23,1.05,,633.0,7.84,38.5,21.9,2.3,100.29,12,74.92,77.83,56.43,71.32,73.02,73.75,74.38,73.12,74,63,80,67,71.0,17,6.52,74,57,11,8,2026-09-19 22:18:21.483951+00:00
US-0918430,Danbury,Connecticut,CT,,,2025,89033,476045.76,0.12,3.43,1.77,5.64,7.85,78,0.88,333.33,2283.0,10.93,156.0,24.39,2.57,100.61,12,73.84,78.97,56.46,71.29,72.77,74.05,74.41,73.13,75,68,76,66,71.25,10,4.32,75,58,12,8,2026-09-19 22:18:21.483951+00:00
US-0955990,Norwalk,Connecticut,CT,,,2025,94508,650625.01,0.85,3.94,5.7,7.27,7.57,176,1.86,-48.08,2700.0,6.47,159.92,16.3,2.22,103.27,12,73.08,80.7,53.77,70.92,72.47,74.37,74.58,73.09,80,75,71,64,72.5,16,5.85,80,59,13,9,2026-09-19 22:18:21.483951+00:00
US-5501150,Allouez,Wisconsin,WI,,,2025,13838,316058.04,-0.7,-2.13,6.81,7.83,8.68,5,0.36,150.0,621.0,15.86,30.0,8.11,1.78,102.11,12,55.32,91.41,76.76,73.31,69.36,78.39,73.71,73.69,51,142,25,72,72.5,117,43.44,51,60,2,2,2026-09-19 22:18:21.483951+00:00
US-1362328,Port Wentworth,Georgia,GA,,,2025,17604,294219.42,17.65,61.3,-1.63,3.16,9.19,1562,88.73,30.49,1231.0,34.68,113.0,14.92,3.57,99.41,12,95.03,70.04,25.15,68.81,77.05,70.8,76.79,73.36,113,18,124,36,72.75,106,46.35,113,61,1,1,2026-09-19 22:18:21.483951+00:00
US-1704303,Beach Park,Illinois,IL,,,2025,14114,297868.68,-0.12,-0.8,6.56,6.91,8.45,0,0.0,-100.0,455.0,10.71,28.0,1.2,2.35,100.2,12,59.91,79.61,92.83,75.04,70.76,75.69,72.07,73.39,32,108,54,98,73.0,76,31.19,32,62,4,9,2026-09-19 22:18:21.483951+00:00
US-5502375,Appleton,Wisconsin,WI,,,2025,75452,296977.96,0.28,-0.17,7.63,8.39,9.61,79,1.05,-39.69,2995.0,5.46,162.58,-5.47,2.0,101.61,12,64.87,80.63,75.77,73.11,71.23,75.18,73.05,73.14,54,96,62,81,73.25,42,16.39,54,63,3,3,2026-09-19 22:18:21.483951+00:00
US-3425200,Freehold,New Jersey,NJ,,,2025,12562,634722.73,0.05,0.4,1.99,5.73,8.33,3,0.24,-50.0,409.0,18.9,21.92,65.41,2.02,101.28,12,64.85,90.26,52.68,70.7,70.65,77.0,75.07,73.36,86,113,38,56,73.25,75,28.65,86,64,20,15,2026-09-19 22:18:21.483951+00:00
US-5379590,Woodinville,Washington,WA,,,2025,14548,1365907.22,5.44,8.12,-0.64,2.87,8.13,92,6.32,-79.74,735.0,67.43,46.92,160.65,2.34,100.09,12,84.23,84.88,15.83,67.36,74.17,74.33,77.68,73.38,155,45,72,24,74.0,131,49.76,155,65,5,3,2026-09-19 22:18:21.483951+00:00
US-4232448,Hanover,Pennsylvania,PA,,,2025,16684,291377.85,0.02,1.31,3.85,4.88,6.92,0,0.0,-100.0,716.0,10.49,28.75,11.29,1.5,99.96,12,57.25,85.54,85.29,74.16,69.94,77.01,72.78,73.47,40,131,37,89,74.25,94,38.73,40,66,7,10,2026-09-19 22:18:21.483951+00:00
US-4215384,Columbia,Pennsylvania,PA,,,2025,10314,284221.28,-0.38,1.08,3.85,5.64,8.07,14,1.36,,432.0,10.77,18.42,0.0,1.57,99.34,12,66.83,79.81,70.53,72.3,71.28,74.53,73.04,72.79,62,95,69,82,77.0,33,12.63,62,67,11,11,2026-09-19 22:18:21.483951+00:00
US-0982800,West Haven,Connecticut,CT,,,2025,55351,348348.45,-0.05,-0.28,3.32,6.89,9.53,25,0.45,-13.79,1461.0,7.11,90.08,7.24,2.28,101.81,12,64.27,80.59,76.07,72.93,70.93,75.01,72.79,72.92,57,102,64,88,77.75,45,18.12,57,68,9,10,2026-09-19 22:18:21.483951+00:00
US-2682960,Walker,Michigan,MI,,,2025,25881,351128.59,0.29,2.54,4.94,5.32,7.57,53,2.05,32.5,744.0,14.99,25.75,79.65,1.27,101.13,12,69.28,92.45,33.45,68.43,70.86,76.65,76.12,73.01,125,105,41,43,78.5,84,37.19,125,69,3,1,2026-09-19 22:18:21.483951+00:00
US-2529405,Haverhill,Massachusetts,MA,,,2025,68361,544220.36,-0.08,1.07,2.96,5.37,7.19,46,0.67,12.2,2193.0,20.63,86.42,35.56,1.43,101.82,12,59.47,95.61,52.89,70.47,69.32,78.36,75.07,73.31,89,145,26,55,78.75,119,44.27,89,70,4,3,2026-09-19 22:18:21.483951+00:00
US-1756887,Oswego,Illinois,IL,,,2025,39948,416075.49,3.12,15.0,3.98,6.68,8.55,429,10.74,7.79,1360.0,9.94,92.5,30.9,2.55,100.08,12,91.12,76.34,17.36,67.51,75.62,71.93,77.09,73.04,150,30,102,33,78.75,120,50.22,150,71,20,10,2026-09-19 22:18:21.483951+00:00
US-2039350,Lenexa,Kansas,KS,,,2025,60506,473491.79,2.05,5.18,3.85,4.02,6.59,230,3.8,-58.71,2515.0,20.57,160.0,-3.76,2.36,101.01,12,65.01,86.96,57.25,70.75,70.43,75.92,74.11,72.8,83,119,47,69,79.5,72,26.17,83,72,3,2,2026-09-19 22:18:21.483951+00:00
US-2364675,Saco,Maine,ME,,,2025,21159,523012.28,0.1,3.63,2.07,4.65,8.02,67,3.17,-11.84,951.0,8.19,65.17,7.57,2.67,100.91,12,75.7,76.24,53.22,70.27,72.49,72.62,73.69,72.27,91,74,89,73,81.75,18,8.29,91,73,1,2,2026-09-19 22:18:21.483951+00:00
US-3600408,Airmont,New York,NY,,,2025,10634,968889.76,0.57,5.66,2.21,7.7,10.57,8,0.75,0.0,247.0,5.56,21.0,20.57,3.23,99.95,12,84.8,64.75,60.95,71.82,75.21,70.19,73.39,72.65,67,39,142,79,81.75,103,37.69,67,74,3,2,2026-09-19 22:18:21.483951+00:00
US-0952280,New London,Connecticut,CT,,,2025,28003,315713.73,-0.06,4.52,8.05,9.86,10.7,8,0.29,-33.33,640.0,-3.47,40.42,13.85,2.33,101.02,12,82.2,62.55,72.82,72.98,74.9,69.99,72.42,72.57,56,41,145,91,83.25,104,40.0,56,75,8,11,2026-09-19 22:18:21.483951+00:00
US-1636370,Hayden,Idaho,ID,,,2025,17363,640361.82,2.55,10.92,2.96,1.98,7.84,137,7.89,-27.89,1514.0,20.83,118.67,4.78,2.89,98.92,12,84.97,71.17,41.45,69.26,74.3,70.85,74.41,72.21,107,43,122,65,84.25,79,31.68,107,76,2,2,2026-09-19 22:18:21.483951+00:00
US-4211272,Carlisle,Pennsylvania,PA,,,2025,22693,328979.39,0.3,12.56,3.66,4.33,6.71,16,0.71,-60.98,638.0,-3.77,20.83,-5.66,1.17,100.3,12,74.1,67.17,80.14,73.18,72.92,71.19,71.58,72.22,53,65,115,109,85.5,62,26.92,53,77,9,12,2026-09-19 22:18:21.483951+00:00
US-2634160,Grandville,Michigan,MI,,,2025,17018,350900.01,0.02,6.02,4.53,4.8,7.27,9,0.53,12.5,580.0,-8.66,13.5,-17.77,0.9,101.27,12,74.97,63.97,86.27,73.95,73.37,70.61,71.15,72.27,42,56,131,116,86.25,89,37.95,42,78,1,2,2026-09-19 22:18:21.483951+00:00
US-1745031,Loves Park,Illinois,IL,,,2025,23712,195178.87,0.41,1.2,7.41,8.84,9.23,41,1.73,10.81,1039.0,0.68,26.67,4.92,0.93,100.59,12,71.39,75.02,64.5,70.94,71.45,72.36,72.34,71.77,79,90,93,95,89.25,16,6.18,79,79,12,11,2026-09-19 22:18:21.483951+00:00
US-1886372,Zionsville,Indiana,IN,,,2025,33624,680593.01,1.76,9.22,5.98,4.73,8.12,234,6.96,-5.65,1502.0,21.03,78.08,39.02,2.0,98.88,12,85.42,79.51,18.9,66.72,73.67,72.19,76.11,72.17,173,52,96,44,91.25,129,51.18,173,80,2,1,2026-09-19 22:18:21.483951+00:00
