City,Population_CAGR_Pct,Five_Yr_CAGR_Pct,Population_Growth_Acceleration,ZHVI_YoY_Pct,Homes_Sold_YoY_Pct,Inventory_YoY_Pct,Months_of_Supply,Sale_to_List_Pct,Avg_Permits_Per_1000,Latest_Permits_Per_1000,Change_From_Construction_Peak_Pct,Expected_Permits_Per_1000,Construction_Gap,Pending_Sales_YoY_Pct,DOM_YoY_Change,New_Listings_YoY_Pct,Demand_Recovery_Signal,Supply_Expansion_Signal,Market_Speed_Improving,Price_Correction,Strong_Demographic_Growth,Current_Market_Regime
Anna,14.878311246231355,1.0116856072186042,-4.370625387161152,-7.080975153408653,4.477611940298498,10.743801652892571,5.9,97.73,46.913607303908755,24.514115477372677,-59.609349844508706,46.72366620469898,0.18994109920977564,5.882352941176472,14.0,-1.8750000000000044,True,True,False,True,True,Demand Growth / Supply Pressure
Celina,29.003052055179054,2.852521551076026,6.5546067706347095,-9.336195409458693,34.44976076555024,15.92592592592592,6.8,96.5,89.64129337157385,43.5066043739426,-69.6034025630938,88.24816259272451,1.39313077884934,44.1747572815534,10.0,23.482849604221645,True,True,False,True,True,Demand Growth / Supply Pressure
Frisco,3.1671495196968547,3.8074434279077978,-2.8862407071427176,-4.560895243655006,6.569343065693434,4.7016274864376095,4.9,97.29,14.89719006415226,23.852630246249287,0.0,12.294709285007766,2.6024807791444946,-1.8080667593880384,2.0,-0.1785714285714279,False,False,False,False,False,Relatively Stable
McKinney,3.625411976863524,2.6747122410393898,-1.6656186015030938,-6.11437235259491,-5.238095238095242,-10.068259385665534,4.1,97.76,14.724781980007222,12.881301350418006,-42.10281558379592,13.641928183023264,1.082853796983958,-12.527472527472527,0.0,-14.54545454545455,False,False,False,True,False,Mixed / Transitional
Melissa,15.885921196860942,2.1031156963501996,4.490029153994856,-6.023776691388793,-4.545454545454541,-13.592233009708742,5.2,97.9,47.24621257792919,18.45240081417465,-75.68514375754992,49.68587955228493,-2.439666974355738,-16.666666666666664,3.0,-12.637362637362637,False,False,False,True,True,Mixed / Transitional
Plano,0.4576410128924513,3.2276536016105473,-0.1250873395933771,-4.428435306352085,4.2735042735042805,-19.701492537313435,3.4,97.9,2.8842881153363287,1.0681573091991208,-82.50055372391807,4.329184272835451,-1.4448961574991221,-6.382978723404253,1.0,-17.02838063439065,False,False,False,False,False,Relatively Stable
Princeton,19.986721629859836,-0.3501023257335478,-12.4456157807602,-10.225484613827518,40.064102564102555,-1.0593220338983025,3.3,97.33,61.87202755668224,36.99108537818215,-63.761058134365214,61.74158203003981,0.1304455266424327,39.93808049535603,-5.0,-15.66523605150214,True,False,True,True,True,Recovery / Repricing
Prosper,8.146035772636239,3.9583001636209536,-3.4451070656595473,-5.706132483033133,-6.177606177606176,0.2375296912114022,5.3,96.36,24.662004228074768,5.723056682381318,-85.28634375004884,26.93184472154638,-2.2698404934716123,-11.6,0.0,-18.941504178272982,False,False,False,True,True,Mixed / Transitional
Richardson,-0.1305796829904615,3.7107350180867416,1.1249361775787614,-0.2385651142778333,-13.622291021671828,1.7595307917888547,3.8,97.82,3.3554604218072375,5.711055997030588,-14.715861002317398,2.599908777310688,0.7555516444965495,-4.705882352941182,1.0,0.9280742459396808,False,False,False,False,False,Relatively Stable
